ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient Criteria
2342952,Allied Air Enterprises,AIREASE,A93UH1E090C16A*,A93UH1E090C16A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93UH1E090C16A*_08022019214635_3519131,No,
2342954,Allied Air Enterprises,AIREASE,A93DF1E045B12A*,A93DF1E045B12A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93DF1E045B12A*_08022019214817_5006073,No,
2342980,Allied Air Enterprises,AIREASE,A93UH1E110C20A*,A93UH1E110C20A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93UH1E110C20A*_08022019215500_2991989,No,
2342982,Allied Air Enterprises,AIREASE,A93UH1E070B12A*,A93UH1E070B12A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93UH1E070B12A*_08022019220617_3382806,No,
2343108,Allied Air Enterprises,AIREASE,A93UH1E090C12A*,A93UH1E090C12A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93UH1E090C12A*_08062019185226_3283750,No,
2343141,Allied Air Enterprises,AIREASE,EL296XV Series,A96US2V090C20-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2011,11/09/2021,"United States, Canada",ES_1102531_A96US2V090C20-*_08062019185746_5925358,No,
2343329,Allied Air Enterprises,AIREASE,A93DF1E090C16A*,A93DF1E090C16A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/16/2023,"United States, Canada",ES_1102531_A93DF1E090C16A*_08062019190703_4543708,No,
2343373,Allied Air Enterprises,AIREASE,EL296XV Series,A96US2V135D20-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2011,11/09/2021,"United States, Canada",ES_1102531_A96US2V135D20-*_08062019193743_5166574,No,
2343563,Allied Air Enterprises,AIREASE,EL95DF-E SERIES,A95DF1E110C20*-**,,,"Natural Gas,Propane Gas",All,95,Not Applicable,04/01/2011,11/09/2021,"United States, Canada",ES_1102531_A95DF1E110C20*-**_08062019211655_9485427,No,
2344035,Allied Air Enterprises,AIREASE,EL296XV Series,A96DS2V090C20-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2011,11/09/2021,"United States, Canada",ES_1102531_A96DS2V090C20-*_08062019233058_6982271,No,
2344052,Allied Air Enterprises,AIREASE,EL95DF-E SERIES,A95DF1E070B16*-**,,,"Natural Gas,Propane Gas",All,95,Not Applicable,04/01/2011,11/09/2021,"United States, Canada",ES_1102531_A95DF1E070B16*-**_08062019233757_3857491,No,
2344054,Allied Air Enterprises,AIREASE,EL95DF-E SERIES,A95DF1E090C16*-**,,,"Natural Gas,Propane Gas",All,95,Not Applicable,04/01/2011,11/09/2021,"United States, Canada",ES_1102531_A95DF1E090C16*-**_08062019233811_4655996,No,
2344058,Allied Air Enterprises,AIREASE,EL95DF-E SERIES,A95DF1E045B12*-**,,,"Natural Gas,Propane Gas",All,95,Not Applicable,04/01/2011,11/09/2021,"United States, Canada",ES_1102531_A95DF1E045B12*-**_08062019233915_7380464,No,
2344982,Allied Air Enterprises,AIREASE,A96DF2E090C16*-*,A96DF2E090C16*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96DF2E090C16*-*_08202019190258_1636704,No,
2344984,Allied Air Enterprises,AIREASE,A96UH2E070B12*-*,A96UH2E070B12*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96UH2E070B12*-*_08202019191220_5980864,No,
2344986,Allied Air Enterprises,AIREASE,A96UH2E090C16*-*,A96UH2E090C16*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96UH2E090C16*-*_08202019191530_3728377,No,
2344990,Allied Air Enterprises,AIREASE,A96DF2E070B16*-*,A96DF2E070B16*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96DF2E070B16*-*_08202019192526_2712382,No,
2344992,Allied Air Enterprises,AIREASE,A96DF2E110C20*-*,A96DF2E110C20*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96DF2E110C20*-*_08202019192844_8422527,No,
2344994,Allied Air Enterprises,AIREASE,A96DF2E045B12*-*,A96DF2E045B12*-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,12/02/2023,"United States, Canada",ES_1102531_A96DF2E045B12*-*_08202019193106_0209085,No,
2376325,Allied Air Enterprises,AIREASE,A93UH1E045C12A*,A93UH1E045B12A*,,,"Natural Gas,Propane Gas",U.S. South Only,93,Not Applicable,06/01/2019,06/20/2023,"United States, Canada",ES_1102531_A93UH1E045B12A*_03252021110830_2330294,No,
2399314,Allied Air Enterprises,AIREASE,A96UH1E110C20-**,A96UH1E110C20-**,,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,08/08/2022,06/20/2023,"United States, Canada",ES_1102531_A96UH1E110C20-**_07192022123559_2510417,No,
2399318,Allied Air Enterprises,AIREASE,A96UH1E090C16-**,A96UH1E090C16-**,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,08/08/2022,06/20/2023,"United States, Canada",ES_1102531_A96UH1E090C16-**_07192022123557_9147250,No,
2399319,Allied Air Enterprises,AIREASE,A96UH1E045B12-**,A96UH1E045B12-**,,,"Natural Gas,Propane Gas",All,96.6,Not Applicable,08/08/2022,06/20/2023,"United States, Canada",ES_1102531_A96UH1E045B12-**_07192022123557_296804,No,
2399323,Allied Air Enterprises,AIREASE,A96UH1E030B12-**,A96UH1E030B12-**,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,06/20/2023,"United States, Canada",ES_1102531_A96UH1E030B12-**_07192022123553_426926,No,
2399325,Allied Air Enterprises,AIREASE,A96DF1E090C16-**,A96DF1E090C16-**,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/08/2022,06/20/2023,"United States, Canada",ES_1102531_A96DF1E090C16-**_07192022123545_3223923,No,
2668109,Allied Air Enterprises,AIREASE,A972V Series,A97DS2V090C20S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V090C20S-*-*_09192023063431_241816,No,
2668110,Allied Air Enterprises,AIREASE,A972V Series,A97US2V090C12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V090C12S-*-*_09192023063413_5546001,No,
2668112,Allied Air Enterprises,AIREASE,A972V Series,A97US2V090C16S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V090C16S-*-*_09192023063416_6481441,No,
2668114,Allied Air Enterprises,AIREASE,A972V Series,A97US2V045B12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V045B12S-*-*_09192023063404_9088437,No,
2668115,Allied Air Enterprises,AIREASE,A972V Series,A97DS2V110C20S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V110C20S-*-*_09192023063433_6697911,No,
2668116,Allied Air Enterprises,AIREASE,A972V Series,A97US2V070B12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V070B12S-*-*_09192023063412_3781041,No,
2668119,Allied Air Enterprises,AIREASE,A972V Series,A97US2V135D20S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V135D20S-*-*_09192023063424_1239323,No,
2668120,Allied Air Enterprises,AIREASE,A972V Series,A97US2V110C20S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V110C20S-*-*_09192023063424_940873,No,
2668123,Allied Air Enterprises,AIREASE,A972V Series,A97US2V090C20S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V090C20S-*-*_09192023063419_2626685,No,
2668124,Allied Air Enterprises,AIREASE,A972V Series,A97US2V110C16S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V110C16S-*-*_09192023063420_5736509,No,
2668151,Allied Air Enterprises,AIREASE,A972V Series,A97DS2V045B12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V045B12S-*-*_09192023063427_1429641,No,
2668154,Allied Air Enterprises,AIREASE,A972V Series,A97DS2V070B16S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V070B16S-*-*_09192023063429_9759795,No,
3356785,Allied Air Enterprises,AIREASE,A97DF2E070B16-**,A97DF2E070B16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E070B16-**_10252023123305_1561033,No,
3356789,Allied Air Enterprises,AIREASE,A97UH2E070B12-**,A97UH2E070B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E070B12-**_10252023123314_3261163,No,
3356792,Allied Air Enterprises,AIREASE,A97UH2E045B12-**,A97UH2E045B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E045B12-**_10252023123312_9267841,No,
3356803,Allied Air Enterprises,AIREASE,A97DF2E090C16-**,A97DF2E090C16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E090C16-**_10252023123308_1064284,No,
3356810,Allied Air Enterprises,AIREASE,A97DF2E045B12-**,A97DF2E045B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E045B12-**_10252023123243_6840694,No,
3356822,Allied Air Enterprises,AIREASE,A97DF2E110C20-**,A97DF2E110C20-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E110C20-**_10252023123308_3584618,No,
3356824,Allied Air Enterprises,AIREASE,A97UH2E090C16-**,A97UH2E090C16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E090C16-**_10252023123314_2249911,No,
3356825,Allied Air Enterprises,AIREASE,A97UH2E110C20-**,A97UH2E110C20-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E110C20-**_10252023123319_2969174,No,
3387814,Allied Air Enterprises,AIREASE,A96UH1E070B12-**,A96UH1E070B12-**,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/08/2022,01/30/2024,"United States, Canada",ES_1102531_A96UH1E070B12-**_07192022123557_8828760,No,
3387824,Allied Air Enterprises,AIREASE,A96UH1E135D20-**,A96UH1E135D20-**,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,01/30/2024,"United States, Canada",ES_1102531_A96UH1E135D20-**_07192022123600_7606030,No,
3543382,Allied Air Enterprises,AIREASE,A98USMV SERIES,A98USMV090C12S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/18/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV090C12S -*_11292023004548_1870999,No,
2668126,Allied Air Enterprises,Armstrong Air,A972V Series,A97DS2V045B12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V045B12S-*-*_09192023063426_7467405,No,
2668140,Allied Air Enterprises,Armstrong Air,A972V Series,A97US2V045B12S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97US2V045B12S-*-*_09192023063337_2484092,No,
2668155,Allied Air Enterprises,Armstrong Air,A972V Series,A97DS2V070B16S-*-*,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,09/26/2023,09/22/2023,"United States, Canada",ES_1102531_A97DS2V070B16S-*-*_09192023063428_7946816,No,
2853342,Allied Air Enterprises,Armstrong Air,A97UH2E030B08S-**,A97UH2E030B08S-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/26/2023,12/13/2023,"United States, Canada",ES_1102531_A97UH2E030B08S-**_10272023003525_4488547,No,
3356786,Allied Air Enterprises,Armstrong Air,A97DF2E070B16-**,A97DF2E070B16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E070B16-**_10252023123307_3585547,No,
3356788,Allied Air Enterprises,Armstrong Air,A97UH2E070B12-**,A97UH2E070B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E070B12-**_10252023123313_4293680,No,
3356799,Allied Air Enterprises,Armstrong Air,A97DF2E110C20-**,A97DF2E110C20-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E110C20-**_10252023123308_9938090,No,
3356800,Allied Air Enterprises,Armstrong Air,A97UH2E110C20-**,A97UH2E110C20-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E110C20-**_10252023123318_1435299,No,
3356806,Allied Air Enterprises,Armstrong Air,A97UH2E090C16-**,A97UH2E090C16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E090C16-**_10252023123314_2928886,No,
3356811,Allied Air Enterprises,Armstrong Air,A97DF2E045B12-**,A97DF2E045B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E045B12-**_10252023123305_7322676,No,
3356814,Allied Air Enterprises,Armstrong Air,A97UH2E045B12-**,A97UH2E045B12-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97UH2E045B12-**_10252023123311_7585750,No,
3356818,Allied Air Enterprises,Armstrong Air,A97DF2E090C16-**,A97DF2E090C16-**,,,"Natural Gas,Propane Gas",All,97,Not Applicable,10/10/2023,01/05/2024,"United States, Canada",ES_1102531_A97DF2E090C16-**_10252023123308_9156426,No,
3387812,Allied Air Enterprises,Armstrong Air,A96UH1E070B12-**,A96UH1E070B12-**,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/08/2022,01/30/2024,"United States, Canada",ES_1102531_A96UH1E070B12-**_07192022123556_9689985,No,
3387820,Allied Air Enterprises,Armstrong Air,A96UH1E135D20-**,A96UH1E135D20-**,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,01/30/2024,"United States, Canada",ES_1102531_A96UH1E135D20-**_07192022123559_5128571,No,
3477894,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV070B12S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/15/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV070B12S -*_11292023004523_9592820,No,
3543377,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV090C12S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/17/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV090C12S -*_11292023004535_5127847,No,
3543378,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV090C16S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/19/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV090C16S -*_11292023004538_2796367,No,
3543379,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV090C20S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/21/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV090C20S -*_11292023004544_7372177,No,
3543380,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV110C20S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/23/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV110C20S -*_11292023004540_9193768,No,
3543381,Allied Air Enterprises,Armstrong Air,A98USMV SERIES,A98USMV135D20S -*,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,08/25/2023,06/07/2024,"United States, Canada",ES_1102531_A98USMV135D20S -*_11292023004548_2445835,No,
2369097,Allied Air Enterprises,BLUERIDGE,BG96E SERIES,BG961UH110CE20,,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,05/01/2019,06/16/2023,"United States, Canada",ES_1102531_BG961UH110CE20_06052020175744_1303201,No,
2369098,Allied Air Enterprises,BLUERIDGE,BG96E SERIES,BG961UH090CE16,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,05/01/2019,06/16/2023,"United States, Canada",ES_1102531_BG961UH090CE16_06052020175743_5707291,No,
2369099,Allied Air Enterprises,BLUERIDGE,BG96E SERIES,BG961UH070BE12,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/01/2019,06/16/2023,"United States, Canada",ES_1102531_BG961UH070BE12_06052020175741_9801482,No,
2369100,Allied Air Enterprises,BLUERIDGE,BG96E SERIES,BG961UH045BE12,,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,05/01/2019,06/16/2023,"United States, Canada",ES_1102531_BG961UH045BE12_06052020175739_6826690,No,
2683765,Allied Air Enterprises,Breeze33,96G2DF090CE16-*,96G2DF090CE16-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,10/16/2023,"United States, Canada",ES_1102531_96G2DF090CE16-*_09282023123344_8319960,No,
2683766,Allied Air Enterprises,Breeze33,96G1UH090CE16-*,96G1UH090CE16-*,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,04/10/2018,10/16/2023,"United States, Canada",ES_1102531_96G1UH090CE16-*_09282023123245_366841,No,
2683767,Allied Air Enterprises,Breeze33,96G1UH070BE12-*,96G1UH070BE12-*,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,10/16/2023,"United States, Canada",ES_1102531_96G1UH070BE12-*_09282023123244_3923588,No,
2683768,Allied Air Enterprises,Breeze33,96G1UH045BE12-*,96G1UH045BE12-*,,,"Natural Gas,Propane Gas",All,96.6,Not Applicable,04/10/2018,10/16/2023,"United States, Canada",ES_1102531_96G1UH045BE12-*_09282023123242_8635786,No,
2683769,Allied Air Enterprises,Breeze33,96G1UH110CE20-*,96G1UH110CE20-*,,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,04/10/2018,10/16/2023,"United States, Canada",ES_1102531_96G1UH110CE20-*_09282023123246_7967863,No,
2683770,Allied Air Enterprises,Breeze33,96G2DF110CE20-*,96G2DF110CE20-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,10/16/2023,"United States, Canada",ES_1102531_96G2DF110CE20-*_09282023123345_5678142,No,
2683772,Allied Air Enterprises,Breeze33,96G2DF045BE12-*,96G2DF045BE12-*,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/08/2022,10/16/2023,"United States, Canada",ES_1102531_96G2DF045BE12-*_09282023123341_4193593,No,
2336618,Allied Air Enterprises,Comfort-Aire,GUH97 SERIES,GUH97M110C5M,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,10/31/2018,01/11/2024,"United States, Canada",ES_1102531_GUH97M110C5M_04112019160203_6623989,No,
2336620,Allied Air Enterprises,Comfort-Aire,GUH97 SERIES,GUH97M070B3M,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,10/31/2018,01/11/2024,"United States, Canada",ES_1102531_GUH97M070B3M_04112019160245_6859131,No,
2336622,Allied Air Enterprises,Comfort-Aire,GUH97 SERIES,GUH97M090C4M,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,10/31/2018,01/11/2024,"United States, Canada",ES_1102531_GUH97M090C4M_04112019160319_4530618,No,
2346608,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T135D5M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T135D5M-*_09172019221843_4708151,No,
2346712,Allied Air Enterprises,Comfort-Aire,GUH95C135D5*,GUH95C135D5M,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/08/2018,06/16/2023,"United States, Canada",ES_1102531_GUH95C135D5M_09182019215634_4993372,No,
2346724,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T070B3M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T070B3M-*_09182019220541_9571533,No,
2346731,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T110C5M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T110C5M-*_09182019221117_9610785,No,
2346733,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T090C5M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T090C5M-*_09182019221520_4003755,No,
2346735,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T045B3M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T045B3M-*_09182019221616_6907604,No,
2346742,Allied Air Enterprises,Comfort-Aire,96G2V SERIES,GUH96T090C3M-*,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,08/07/2019,01/11/2024,"United States, Canada",ES_1102531_GUH96T090C3M-*_09182019221922_8821835,No,
2349960,Allied Air Enterprises,Comfort-Aire,ML193DF070XE36B-*,GDD92C070B3M,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,07/15/2019,06/16/2023,United States,ES_1102531_GDD92C070B3M_11202019051253_4481857,No,
